aco_num,aco_name,qualscore,qualperfshare,n_ab,Unnamed: 5,n_ben_age_0_64,n_ben_age_65_74,n_ben_age_75_84,n_ben_age_85plus,n_ben_female,n_ben_male,n_ben_race_white,n_ben_race_black,n_ben_race_asian,n_ben_race_hisp,n_ben_race_native,n_ben_race_other,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,p_fqhc_rhc_vis,n_cah,n_fqhc,n_rhc,n_eta,n_fac_other,n_pcp,n_spec,n_np,n_pa,n_cns,py,aco_state,per_capita_exp_total_py,aim,met_qps,aco1,aco2,aco3,aco4,aco5,aco6,aco7,aco34,aco8,aco35,aco36,aco37,aco38,aco11,aco13,aco14,aco15,aco16,aco17,aco18,aco19,aco20,aco42,aco40,dm_comp,aco27,aco41,aco28,aco30,aco44,aco43,aco12
A38185,Mid-Atlantic Primary Care ACO ,95.35,50,13538,13538.0,2109,6687,3410,1332,8173,5365,7126,4792,467,445,12,696,171,748,9108,3262,5395,443,8,0,0,0,0,3,209,725,85,13,0,2015,"District of Columbia, Maryland, Virginia ",9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A39529,"SSM ACO, LLC ",95.23,50,21724,21724.0,3983,9835,5459,2447,12244,9480,18696,2563,95,32,13,325,173,744,8332,3087,4339,892,14,0,0,0,0,11,139,787,155,0,0,2015,"Illinois, Missouri ",10313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A79168,"Johns Hopkins Medicine Alliance for Patients, LLC ",96.2,50,39140,39140.0,8529,18108,9332,3171,22218,16922,26222,10040,926,384,36,1532,199,725,9467,3560,4967,935,5,0,0,0,0,11,554,1888,250,7,1,2015,"District of Columbia, Maryland ",12806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A02128,"GGC ACO, LLC",91.92,50,6456,6456.0,1034,2703,1904,815,3695,2761,4866,1474,15,11,4,86,181,835,9791,5025,4292,463,10,0,0,0,0,0,23,24,2,0,0,2015,Michigan ,10717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A49262,"Broward Guardian, LLC ",95.62,50,9788,9788.0,1640,3782,2592,1774,5700,4088,7368,1349,103,610,14,344,213,765,12563,4048,7167,1226,122,0,0,0,0,9,113,175,29,1,0,2015,Florida ,14993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A36517,"Via Christi Health Alliance in Accountable Care, Inc. ",90.53,50,22603,22603.0,3786,9545,6342,2930,13183,9420,20725,1156,87,201,88,346,131,793,8324,3568,3055,1530,171,2,8,1,0,10,181,308,98,0,2,2015,Kansas ,8105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A46995,UT Southwestern Accountable Care Network ,96.66,50,67672,67672.0,10596,32938,17576,6562,38134,29538,55835,6855,1345,1748,156,1733,171,749,9689,3642,4839,1201,8,0,0,0,0,5,716,2048,264,8,7,2015,Texas ,11512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A39975,Gulf Coast Health Partners,93.51,50,31860,31860.0,4925,14625,9007,3303,18294,13566,28199,2861,229,65,35,471,149,772,9835,3621,5119,1065,30,0,0,1,0,5,148,196,75,1,0,2015,"Alabama, Florida, Mississippi ",9047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A23908,"Illinois Health Partners ACO, LLC ",96.42,50,66870,66870.0,6615,33176,18986,8093,38646,28224,61190,1631,1006,638,9,2396,161,838,8998,3523,4674,798,3,0,0,0,0,6,426,692,94,1,9,2015,Illinois ,9074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A72235,Bayview Physicians Group,99,50,20494,20494.0,3155,10361,5137,1841,12425,8069,14883,4744,262,48,11,546,159,806,9977,4006,5063,903,6,0,0,0,0,0,226,72,20,0,0,2015,"North Carolina, Virginia ",8611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A07620,"Seton Accountable Care Organization, Inc. ",97.89,50,14169,14169.0,2896,7570,2845,858,8327,5842,11568,1145,280,690,13,473,159,759,9097,3252,4560,901,383,0,15,0,0,0,307,223,65,1,7,2015,Texas ,8391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A06665,JFK Health ACO,97.68,50,14882,14882.0,2034,5991,4401,2456,8726,6156,10582,1701,1438,308,27,826,182,828,12142,4974,6725,438,5,0,0,0,0,3,64,185,22,0,0,2015,New Jersey ,11879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A68137,"Community Health Accountable Care, LLC ",97.19,50,6600,6600.0,1924,2626,1394,656,3383,3217,6299,62,57,9,8,165,161,815,7955,253,2255,703,4745,0,22,1,0,3,52,16,34,1,0,2015,"New Hampshire, Vermont ",8814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A74254,UPSA ACO LLC ,92.26,50,6570,6570.0,1075,3177,1708,610,3775,2795,5538,391,90,386,2,163,149,750,10431,4526,5386,504,14,0,0,0,0,0,30,0,0,0,0,2015,Texas ,9544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A82420,USMD Physician Services,96.33,50,21597,21597.0,1807,11173,6312,2305,12114,9483,19673,1014,240,165,35,470,138,750,9601,3684,4893,1017,7,0,0,0,0,0,96,134,30,1,0,2015,Texas ,8947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A60743,"Ingalls Care Network, LLC ",94.06,50,5785,5785.0,1077,2372,1546,790,3660,2125,3475,2131,27,54,1,97,183,804,10065,3929,5231,650,256,0,2,0,0,4,46,68,11,0,0,2015,"Illinois, Indiana ",11934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A17898,"Health Connect Partners, LLC ",96.58,50,71958,71958.0,10365,31920,20016,9657,41538,30420,63736,2056,2523,411,523,2709,146,768,8513,3488,3641,1344,40,2,0,5,0,38,1092,1849,424,2,0,2015,"Alaska, Montana, Washington ",9296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A86442,SW Provider Partners LLC ,88.33,50,19849,19849.0,2136,9900,5435,2378,11689,8160,17712,842,322,433,19,521,172,797,10469,3478,5267,1703,21,0,0,0,0,0,106,106,28,0,8,2015,Texas ,10863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A92615,BAROMA Healthcare Holdings ,69.94,50,2334,2334.0,1297,729,229,79,1393,941,640,1517,42,68,4,63,170,643,6957,578,2678,469,3232,0,39,0,0,0,75,94,50,0,0,2015,"Louisiana, Texas ",7441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A70064,"Partners In Care ACO, Inc. ",95.36,50,8353,8353.0,1613,3397,2178,1165,5020,3333,6136,1291,245,372,4,305,186,845,11899,4755,6216,917,10,0,0,0,0,1,89,195,50,0,0,2015,New Jersey ,11545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A02854,Akira Health of Fresno Inc. ,89.22,50,7288,7288.0,1337,2242,1975,1734,4473,2815,5661,482,284,545,52,264,232,827,13893,8306,4525,960,102,0,0,2,0,2,57,7,34,0,0,2015,California ,24475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A08611,South Bend Clinic Accountable Care,91.58,50,7993,7993.0,1018,3629,2129,1217,4698,3295,7213,564,30,22,7,157,135,790,8471,3404,3717,1341,9,0,0,0,0,0,34,58,14,0,0,2015,"Indiana, Michigan ",8608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A09282,"Baroma Healthcare, LLC ",79.74,50,5393,5393.0,852,2272,1427,842,3190,2203,4058,637,51,489,3,155,195,758,10904,3917,6416,563,8,0,0,0,0,0,125,12,19,1,0,2015,Florida ,10516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A23786,"Clinical Partners of Colorado Springs, LLC ",98,50,5636,5636.0,1096,2807,1317,416,3108,2528,5168,191,41,91,8,137,93,723,7746,2499,3387,786,1074,0,26,0,0,0,66,41,33,4,0,2015,Colorado ,6756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A38301,Physicians Accountable Care of Utah ,99.11,50,6965,6965.0,923,3573,1838,631,3965,3000,6552,31,73,67,17,225,112,742,7859,3662,3311,882,4,0,0,0,0,0,72,44,8,3,0,2015,Utah ,7648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A71307,"HCP ACO California, LLC ",94.22,50,58680,58680.0,10440,26651,15233,6356,33571,25109,43648,5616,2958,2795,87,3576,175,762,9893,3954,5203,722,14,0,0,0,0,7,1104,385,181,11,0,2015,"California, Florida, Nevada ",10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A23727,"Duke Connected Care, LLC",95.44,50,49926,49926.0,10716,23031,11624,4555,28725,21200,35565,12423,465,282,71,1120,183,747,9428,3356,4314,1471,288,0,8,1,0,10,483,1662,299,4,1,2015,North Carolina ,9586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A43717,Louisiana Physicians ACO LLC ,98.15,50,6635,6635.0,1361,2437,1762,1075,3978,2657,4702,1804,23,29,4,73,178,740,11180,3935,5263,1957,25,0,0,0,0,0,31,24,20,0,0,2015,Louisiana ,15060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A18812,RWJ Partners LLC,94.38,50,12385,12385.0,1866,5398,3388,1733,7177,5208,10269,1107,311,196,4,498,184,824,10974,4009,6263,698,5,0,0,0,0,3,168,230,51,1,0,2015,New Jersey ,11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A91435,Cleveland Quality Healthnet ,92.54,50,5416,5416.0,771,1919,1586,1140,3122,2294,3626,1649,34,3,2,102,223,817,12296,4377,4849,3064,5,0,0,0,0,0,27,4,21,0,1,2015,Ohio ,17622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A08181,"Accountable Care Coalition of Mississippi, LLC. ",98.16,50,5211,5211.0,2311,1878,780,242,2931,2280,2208,2941,14,12,9,27,184,711,8923,347,2796,979,4802,0,120,0,0,0,78,61,155,0,0,2015,Mississippi ,8730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A24804,"Accountable Care Coalition of Greater New York, LLC. ",90.69,50,7380,7380.0,4093,1800,989,498,3485,3895,4804,1697,184,332,12,351,174,828,11955,3756,6585,1602,12,0,0,0,0,3,74,161,41,0,2,2015,New York ,8696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A67365,"Accountable Care Coalition of Maryland Primary Care, LLC. ",95.34,50,6597,6597.0,804,2496,1986,1311,3863,2734,3728,1397,779,183,6,504,216,849,14492,6272,6857,1357,6,0,0,0,0,0,31,2,13,0,0,2015,"District of Columbia, Maryland ",17411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A46666,"Genesis Accountable Physician Network, LLC ",95.12,50,12700,12700.0,1517,6228,3457,1498,7640,5060,11067,968,158,185,17,305,146,776,10302,4703,4883,670,46,0,0,0,0,0,52,2,7,0,0,2015,Texas ,10613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A49168,"CMG ACO, LLC ",,50,19103,19103.0,2375,7857,5697,3174,10900,8203,17355,907,119,125,10,587,171,841,11206,3743,5804,1652,8,0,0,0,0,0,74,124,40,1,1,2015,"Connecticut, New York ",11162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A91307,Frederick Integrated Healthcare Network LLC ,,50,11944,11944.0,1677,5777,3065,1425,6867,5077,10506,897,154,58,3,326,152,802,10139,3062,5932,1141,4,0,0,0,0,4,82,275,31,1,0,2015,Maryland ,10271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A95248,"Holy Cross Physician Partners ACO, LLC ",,50,13683,13683.0,1191,5859,3792,2841,7488,6195,12222,836,75,184,12,354,158,799,11904,3869,7283,711,40,0,0,0,0,3,69,102,10,0,0,2015,Florida ,11425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11353,WellSpan Population Health Services,,50,26003,26003.0,4879,10661,6972,3491,14890,11113,24254,946,85,222,13,483,172,810,8977,3955,3542,1370,110,0,5,0,0,7,244,449,135,1,0,2015,"Maryland, Pennsylvania ",10322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A05950,"Health Alliance Integrated Care, LLC ",,50,9299,9299.0,1908,3737,2516,1138,5293,4006,8738,39,61,192,46,223,142,698,8783,2238,3236,2203,1106,0,0,5,0,13,119,188,83,2,4,2015,"Idaho, Oregon ",10056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A25744,PACN,,50,15677,15677.0,1858,7285,4643,1891,8752,6925,13570,1645,49,35,89,289,146,789,10205,3980,4687,1526,12,0,0,0,0,0,26,81,23,0,0,2015,North Carolina ,8513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A74448,Cotton-O'Neil ACO llc ,,50,24262,24262.0,3940,10187,7025,3110,13690,10572,22434,1032,72,170,117,437,152,801,9109,3042,4016,2032,20,0,0,0,0,2,92,168,99,0,0,2015,Kansas ,9330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A73551,St. Francis Accountable Health Network,,50,9701,9701.0,1704,4184,2552,1261,5584,4117,8814,480,31,94,73,209,178,768,9293,3249,3682,1894,468,2,0,3,0,8,43,62,32,0,0,2015,Kansas ,10757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A75637,"Loyola Physician Partners ACO, LLC ",,50,18593,18593.0,2959,8404,5064,2166,10612,7981,14920,2377,208,491,3,594,187,775,8004,2878,4726,397,4,0,0,0,0,10,161,754,97,2,4,2015,Illinois ,9298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A17964,"RHS Regional Health Network, LLC ",,50,9376,9376.0,1995,3596,2445,1340,5314,4062,8224,899,38,63,5,147,172,795,8691,3394,3749,1532,16,0,0,0,0,2,78,224,33,0,0,2015,"Illinois, Wisconsin ",10384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A49534,"Capital Health Accountable Care Organization, LLC ",,50,5615,5615.0,1087,2443,1372,713,3426,2189,4093,1261,36,69,3,153,170,769,9984,3220,5886,670,208,0,4,0,0,5,98,182,58,1,2,2015,"New Jersey, Pennsylvania ",10146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A72677,Signature Partners,,50,23329,23329.0,3750,10686,6326,2567,13056,10273,20049,1617,487,343,14,819,185,740,8864,2829,4451,670,914,6,12,5,0,20,295,724,188,1,5,2015,"Virginia, West Virginia ",9740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A73256,Trinity Health Michigan d/b/a St. Mary Mercy Hospital,,50,8542,8542.0,1112,3538,2477,1415,4950,3592,7502,774,88,16,6,156,182,797,10444,4807,5021,594,23,2,2,0,0,4,60,142,19,0,0,2015,"Georgia, Michigan ",11220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A99784,Health Collaborative of Central Ohio LLC ,,50,15561,15561.0,2753,7054,3962,1792,8911,6650,13788,1296,98,29,2,348,151,757,8362,3634,3897,827,5,0,0,0,0,6,201,226,76,0,6,2015,Ohio ,8441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A83232,"Arkansas HIgh Performance Network ACO, LLC ",,50,34376,34376.0,6567,15025,9356,3428,19970,14406,31042,2579,134,99,229,293,168,712,8782,4190,3378,666,548,2,0,8,0,10,125,80,44,0,1,2015,"Arkansas, Oklahoma ",8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A07732,"Mary Washington Health Alliance, LLC. ",,50,17595,17595.0,2349,9243,4530,1473,10122,7473,15279,1764,114,67,12,359,170,744,9174,3280,4894,991,9,0,0,0,0,3,95,427,87,1,0,2015,Virginia ,9040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A65633,Baylor Scott & White Quality Alliance,,50,64308,64308.0,6490,32711,18322,6785,37903,26405,56169,5271,655,795,116,1302,130,740,9328,3680,4686,953,9,0,0,0,0,28,452,402,316,6,9,2015,Texas ,8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A74976,"North Central Arizona Accountable Care, LLC ",,50,11592,11592.0,895,5963,3474,1260,6276,5316,11116,41,31,62,107,235,101,750,9065,2967,4626,1462,11,0,0,0,0,4,118,248,50,1,0,2015,Arizona ,9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A88553,Franciscan Alliance ACO,,50,60203,60203.0,10247,27378,15703,6875,35356,24847,54607,3991,186,390,19,1010,173,765,9004,3395,4482,1065,63,0,0,1,0,23,441,888,227,1,6,2015,"Illinois, Indiana ",9591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A60323,"Physicians ACO, LLC ",,50,6841,6841.0,782,2877,2215,967,3947,2894,6131,473,45,59,5,128,142,816,12595,5807,5086,1644,58,0,0,0,0,0,31,2,11,0,0,2015,Florida ,10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A59161,"LifeBridge Health ACO, LLC ",,50,14980,14980.0,2092,7059,4090,1739,9074,5906,9014,5527,80,24,4,331,138,751,9021,3299,4951,766,6,0,0,0,0,6,167,385,62,11,1,2015,Maryland ,11070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A34814,Aledade Delaware ACO LLC ,,50,11773,11773.0,1601,5819,3191,1162,6636,5137,10098,1332,49,26,5,263,142,799,10749,4787,5131,826,5,0,0,0,0,0,31,0,13,0,0,2015,"Delaware, Maryland, Pennsylvania ",10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A07334,"Connected Care, LLC ",,50,8615,8615.0,1973,3360,2242,1040,4875,3740,8199,239,10,23,6,138,182,824,9545,4316,4542,667,19,0,0,0,0,2,28,43,11,0,0,2015,Michigan ,9486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A29195,"Healthcare Partners of the North Country, llc ",,50,7300,7300.0,1431,2812,1997,1060,4066,3234,7051,37,17,7,8,180,161,788,9107,3547,3489,2068,3,5,0,0,0,10,68,132,45,1,0,2015,New York ,9437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A60023,Advanced Premier Physicians ACO ,,50,4932,4932.0,324,1940,1852,816,3058,1874,410,61,3427,122,3,909,185,805,12549,6515,5698,331,4,0,0,0,0,10,22,35,0,0,0,2015,California ,11628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A81088,"Doctors ACO, LLC ",,50,14717,14717.0,3758,6137,3524,1298,8373,6344,10627,2973,522,205,13,377,181,760,10128,4800,4508,753,67,0,2,1,0,1,98,62,20,0,0,2015,"Georgia, Indiana, Ohio ",9325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A23513,"SLPA ACO, LLC ",,50,10388,10388.0,1809,4608,2687,1284,6039,4349,9819,297,50,9,8,205,152,766,8236,2999,4388,828,21,0,0,0,0,1,63,176,41,1,0,2015,"Illinois, Missouri ",7970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A86004,NewYork Quality Care,,50,31201,31201.0,4624,13408,8877,4292,18195,13006,23437,3843,586,1578,23,1734,181,753,10081,2673,6976,423,9,0,0,0,0,5,447,3515,326,0,0,2015,"New Jersey, New York ",12055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A95812,"MyHealth First Network, LLC ",,50,58996,58996.0,11386,26655,14996,5959,33796,25200,51042,6806,161,209,29,749,148,736,9464,3667,4354,1036,406,1,20,9,0,33,490,1692,291,4,1,2015,South Carolina ,8997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A92234,CHWN ACO,,50,12691,12691.0,1483,6290,3517,1401,7329,5362,12243,58,65,56,6,263,153,819,9006,3164,4850,991,1,0,0,0,0,6,74,173,35,1,1,2015,Illinois ,10724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A60552,"Innovative Health Alliance of New York, LLC ",,50,12714,12714.0,3960,4525,2697,1532,7098,5616,11343,733,109,149,22,358,179,736,9228,3131,4830,1135,132,0,1,0,0,10,201,292,112,3,0,2015,New York ,8346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A59192,Franciscan Riverview Health ACO,,50,5548,5548.0,781,2643,1502,622,3175,2373,5364,55,26,8,2,93,134,777,8578,3942,3783,850,3,0,0,0,0,28,34,35,21,0,0,2015,Indiana ,9051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A83956,"Carroll ACO, LLC ",,50,10210,10210.0,1503,4946,2667,1094,5877,4333,9535,394,46,14,2,219,156,781,10255,3914,5490,848,3,0,0,0,0,2,94,613,53,10,0,2015,"Maryland, Pennsylvania ",10575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A74449,Quality Health Alliance-ACO LLC ,,50,14684,14684.0,2300,7035,3294,2055,8409,6275,13518,479,252,50,0,385,188,784,10569,4183,5697,687,1,0,0,0,0,2,97,240,35,0,0,2015,"New Jersey, Pennsylvania ",11978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A51793,"Springfield Clinic ACO, LLC ",,50,11961,11961.0,1980,5435,3102,1444,6525,5436,11301,355,21,8,5,271,138,753,8291,2740,3957,1538,56,0,0,8,0,8,83,227,89,0,0,2015,Illinois ,8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A39107,"Mission Health Partners, Inc. ",,50,46989,46989.0,9126,20781,11957,5125,27235,19754,44310,1518,121,152,151,737,147,791,9194,3932,3419,1288,554,6,7,10,0,21,354,398,164,2,0,2015,North Carolina ,8320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A25701,"BayCare Physician Partners ACO, LLC ",,50,43735,43735.0,5341,19599,12837,5958,25235,18500,40346,1818,308,371,17,875,162,786,10795,3690,6448,638,18,0,0,0,0,13,287,804,147,1,2,2015,Florida ,9703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A24605,Carolina Medical Home Network Accountable Care Organization LLC ,,50,12307,12307.0,4139,4539,2658,971,7191,5116,5717,6250,45,118,64,113,192,787,8638,1060,3139,835,3605,0,44,0,0,0,56,22,37,0,0,2015,North Carolina ,9138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A14417,"Genesys PHO, L.L.C. ",,50,16561,16561.0,4036,6903,4129,1493,8929,7632,14609,1503,89,46,18,296,184,811,8971,4731,3737,491,11,0,0,0,0,2,128,133,27,0,0,2015,Michigan ,9872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A71487,"UMASS Memorial Accountable Care Organization, INC. ",,50,24956,24956.0,6388,10320,5417,2831,13839,11117,22710,628,269,564,10,775,192,791,9081,3551,4132,1291,107,0,5,0,0,8,316,812,224,1,4,2015,Massachusetts ,10851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A34708,"MissionPoint Evansville, LLC ",,50,12487,12487.0,2018,5582,3341,1546,6895,5592,11836,443,21,6,3,178,155,785,9130,3888,3777,1452,13,1,0,0,0,5,101,130,61,2,3,2015,"Illinois, Indiana, Kentucky ",9564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A75625,"MissionPoint Indianapolis, LLC ",,50,33523,33523.0,5675,14713,8961,4174,19429,14094,29312,3249,194,83,12,673,141,781,8473,3352,4141,968,12,16,0,6,0,21,325,532,168,1,4,2015,Indiana ,8836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A17606,"MissionPoint Birmingham, LLC ",,50,8828,8828.0,1112,4193,2538,985,5294,3534,7747,962,17,1,0,101,140,749,8976,3830,4894,240,11,2,0,0,0,5,91,53,5,0,0,2015,Alabama ,7961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A47392,"Cape Fear Valley Accountable Care Organization, LLC ",,50,6018,6018.0,1839,2205,1382,592,3581,2437,3162,2610,59,41,42,104,215,722,10980,2964,4775,1832,1409,2,0,7,0,9,138,219,46,0,0,2015,North Carolina ,12767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A23437,"Bassett Accountable Care Partners, LLC ",,50,15456,15456.0,3594,5973,3845,2044,8483,6973,14912,133,29,28,6,348,170,805,8177,2731,3091,2354,2,3,0,0,0,12,141,455,126,6,0,2015,New York ,9425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A81076,"Mercy Health ACO, LLC ",,50,82591,82591.0,13615,37389,22384,9203,47787,34804,76754,3074,351,377,897,1138,155,732,8755,3516,3967,1033,239,6,0,11,0,15,658,955,337,7,9,2015,"Arkansas, Missouri, Oklahoma ",9690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A87355,Penn State Health Care Partners,,50,29741,29741.0,4878,11924,8330,4609,16985,12756,27931,738,162,297,7,606,164,791,9259,4320,3779,1152,8,0,0,0,0,4,334,973,204,8,3,2015,Pennsylvania ,9962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A85343,IL-RCCO,,50,14193,14193.0,2437,5638,3937,2181,8046,6147,13863,134,16,22,5,153,173,646,8468,1689,2785,710,3284,38,0,38,0,46,189,410,60,0,1,2015,Illinois ,11098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A96888,Northwestern Medicine Physician Partners ACO,,50,19095,19095.0,2142,9443,5057,2453,11186,7909,17947,266,182,134,8,558,140,805,9076,3334,4762,977,4,0,0,0,0,3,171,259,83,0,3,2015,Illinois ,9130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A33146,Reid ACO,,50,8580,8580.0,1875,3503,2194,1008,4835,3745,8182,265,13,11,2,107,150,770,9012,2896,3826,1480,810,0,0,5,0,8,43,141,52,0,1,2015,"Indiana, Ohio ",9852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A65906,Northwest Rural ACO,,50,7006,7006.0,1146,3091,2015,754,3774,3232,6794,19,29,19,64,81,131,664,7396,1674,2656,850,2216,5,0,9,0,11,72,102,12,0,0,2015,"Oregon, Washington ",9574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A37598,National Rural ACO II LLC ,,50,9629,9629.0,1834,3796,2640,1359,5535,4094,9358,65,30,44,17,115,150,709,9584,2400,3747,1087,2350,7,0,9,0,20,86,128,38,0,1,2015,"California, Illinois, Indiana, Iowa ",11323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A35510,"NEQCA Accountable Care, Inc. ",,50,14192,14192.0,2824,5413,3773,2182,7818,6374,11760,839,841,212,5,535,200,798,9853,4441,4328,1070,15,0,0,0,0,0,124,192,58,0,0,2015,"Massachusetts, New Hampshire ",12707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A60506,"Adena Healthcare Collaborative, LLC ",,50,8583,8583.0,2736,3334,1838,675,4766,3817,8237,225,26,4,3,88,168,812,8521,3367,3862,1268,25,4,0,0,0,1,95,148,55,0,1,2015,Ohio ,9358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A63260,WCHN ACO ,,50,20344,20344.0,2285,8737,6140,3182,11643,8701,18811,447,197,250,0,639,147,847,11031,3570,6280,1176,6,0,0,0,0,7,179,477,69,3,0,2015,"Connecticut, New York ",10335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A86344,Akira Health of Los Angeles Inc ,,50,6673,6673.0,933,2774,1836,1130,3721,2952,4292,497,1237,257,13,377,196,800,13013,6277,6094,624,17,0,0,0,0,0,70,22,23,2,0,2015,California ,20569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
